content	label
العقلانية عندي طاغية، أنا فعلاً أقدر أحط قلبي على جنب وأقرر	Other
اي والله شاكه بالموضوع صاير الطريق زحمه يضيق الصدر	Other
ياليت فيه مناكير اول ما اصلي يختفي واذا خلصت يرجع من جديد.	Hijazi
ومسوي لهم تنبيه بعد واحيان يحلم فيهم ويفز من النوم	Other
فكرة اني اكون الطرف الصبور اللي يتحمل ويعدي الغلطات ما تناسبني ابداً.	Other
هانت باقي يومين	Other
ياربي والله انك صحبة العمر مو بس الابتدائي، احبك	Hijazi
احلى اغنية لأحلام و ما اعرف كيف غنتها. وش ذكرك!! كان فيها احساس جبار. بس الان اتحولت بسم الله. #احلام	Hijazi
بكل سهولة كذا يهون عليك فراقي؟ URL	Other
احياناً ضروري نخبي شعور معين لأنه لازم ينعدم ، لازم يموت ولايبقى له أثر .	Other
USER هذولي معلقين بطولات الحواري في جدة	Hijazi
الله يصلحه تنرفز على فاول بنص الملعب لو بلنتي اشوى	Other
ولا يوم يقدر ينافس غثاثة يوم الأحد	Other
مسيتي بالرضا يمكن شقيقه خلي احد يطقها لك مع الشعر	Other
تبي تعلم انه تخصصه حاسب بس ماتدري شلون URL …	Other
حلوه حلوه هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه	Other
مافيه حل معهم للاسف فالحين يستعرضون بفروعهم الكثيره وبدون فايده	Other
USER الله يعافي ويشافي أمك الغالية والله يلقاكم ودرب السلامه طريقكم ما أعيش ببلاد ولاهي بأرضها USER أبي عيوني كان ما هي قبالها	Other
الليّلة هذي واضحة ليلة فراق حاولت أعديها وعيت تعدي .	Other
يستاهل الحزم وعقبال مراكز متقدمه	Hijazi
من زين فرتي علشان اطلع بدون عبايه يدي ابيض من وجهي #من_حقك_تطلعين_بدون_عبايه URL	Other
العويس المنفوخ من الهدف الاول عرفت انه مو مشتهي يحرس #الأهلي_الحزم	Other
الله يبارك فيك ويجزاك خير	Other
لايضر السحاب نباح الكلاب ادعس على خشيمهم والقلب داعيلك	Other
عوده حميدة دحووم وبعض الروافض خلهم يموتون بحرتهم جعل جهنم تشويهم	Hijazi
اوكي اببغى وظيفه وكذا بس نفسي قبل الوظيفه ارتاح	Other
وضعنا يضحك حالة تقشف مو طبيعيه	Other
في آخر سنة لي في الثانوية شطحت وهربت من المذاكرة واللحين آخر سنة لي في الجامعة وعلى نفس الموال ونفس الهربه	Other
الله يرفع قدرك يابوفيصل ويمد بعمرك	Other
USER وجه ويد هه	Other
بتعلم عود وبتتمنون وقتها ..........	Other
حبيت كل مافيك وحولك ولين اليوم مالقيت فيك اي عيب انت كامل ولا من حبي لك انعميت!	Hijazi
مهو قال الله على الظالم مايقول العبد على الظالم	Other
سلام عليكم اقدر انزل الجلبريك الصيني عن طريق الايفون نفسه؟	Hijazi
#منسدح_لا_تكلمني اللهم يا مقلب القلوب أقلب المواعين على العيال.	Other
حفل الهلال حلو مره الاعلام تذكرت حفلات glastonbury	Other
USER عبدالله العنزي يالغالي..	Other
كرف كرف للمعلم حتى انهار امام توصيل المعلومة لطالب اضاعوا الهدف الأساسي	Other
حشا انا القاسيه يوم اني جمعتكم تتهاوشون	Hijazi
USER الله يجزاك خيرر	Other
يارب افوز معك ياسرع لمره واحد بس	Other
جات له عروض بس للاسف خسرتوا اللاعب والكاش	Other
USER تكمل ان شاء الله فرحتنا ، جايين من المدينه بإذن الله	Hijazi
ياهوووو التفت سلم عطونا وجة ...	Hijazi
تستاهلون الترند وبجداره URL	Hijazi
أرحببببببببببببببببببببي نورتي الحته واللهي	Other
انا تعليقي ع نقطه لو فيه توعيه كان مافيه مصابين فقط.	Other
وي حي وجهتس .	Other
USER USER تم للكل الفلو باك شباب انتظار ٢٤ ساعه= انفلو	Other
منتظر صلاة العصر تخلص	Other
"عندي صديقه جدا جدا عظيمه وحبها بقلبي اعظم\"مومعقوله هالانسانه."	Other
ايه، أرسل لي مقطع (ماركا) بنزيما و شوستاكوفيتش ما حصَّلته ابدًا	Hijazi
بيض الله وجهك ي كبتن سامي ماقصرت واتمنا لك التوفيق	Other
"يسموني \" بنت ابوها اللي مايدرها \" ."	Other
اسلوبك اجل يالله صباح خير	Hijazi
هههههههه الله يسعدك ولا اوصيك ب غيرها ب الي يستاهل ومافيه غيرهم وتدري انت انهم سبب الي صاير رئيس الغفلة والسباك هم ساس البلى ..	Other
ياحـي صـوتٍ لاسمعتهِ تهنيـت	Other
USER USER عارفه انك ماتكذبين بس هو مراح ينكسر ! وبتشوفين	Other
كل هذا اللي تشوفه من سنيني ومن حنيني طيبتي كانت عيوبي كنت طيب ما فهمت	Hijazi
عنده غلطه وحده وصلحها بنفسه	Other
يصإاحبي ععإامن مضى ؤוبتداء ععإم ؤانإ וنتضر ففي كل يؤمن تجينيٌ ' ' منور يإالعام ﺎلجديد ، ١٤٣٦	Other
ماافيه حل صدقيني وان لقيتي قوليلي الله يسعدك تعبت منها حقيقي	Hijazi
انا ما أصدق هذا المقطع ابيت والارضيت	Hijazi
ما قال الا الصدق صراحة	Other
USER وش ثنوي يرحم امك لا انا جامعة	Other
جو الاختبارات يطفش بشكل.	Other
USER ياللي تنافسنا ترا توّك صْغير وزعيم نصف الارض : منته بـ قدّه خل الهياط ولا تدوّر معاذير الدوري و جبناه من قلب جده	Other
"عادي توصلوني 900 اليوم ؟ .\""	Other
عمممري مرااا احبك	Hijazi
على خبرك يمل الغروب من هذا الفضا وينام،وانا ما امّل وانتظرك .	Other
انت وسخ كبير	Other
- حتى وآنآ آحكي معكك ؛ م آشبعكك آشتآق لكك وآلحل معكك !	Other
متى توب من كسر الخواطر ؟ انا البحار وانت ظهر السغينه ~	Other
اذا كرهت احد لا يمكن ترجع تحبه	Other
دام تاكد غياب سيلفا اتمنى نشوفه في الوسط مره ثانية URL	Other
ي كبر ذنبك ، لو تحسبني نسيتك .	Other
هذا جزاهم عشان تتابعها وانا منسدح بفراشك	Other
USER USER USER سعد عيني بعينك؟	Other
الحكم ليش ما يعطي كروت للاعبين الهلال؟؟؟؟؟؟	Hijazi
الابكم اذا جا يذاكر يأشر ؟ و لا بس يجلس يذاكر وهو ساكت حمدلله على النعمه	Other
ينتفخ قولون وتحسّ إن بطنك حاويـة مشاعر.	Hijazi
USER USER USER USER USER USER اليوم تجمعنا بعد الدوام نبي نحدد الموقع للقاء جميعا	Other
نونو الإعلام يمسي عليكم URL	Other
هههههههههههههههههههههههههههههههههههههههههههههههههههههه هههههههههههههههههههههههههههههههههههههههههههههههههههههه هههههههههههههههههههههههههههههههههههههههههههههههههههههه بس الشرح بعص السالفه	Other
اكتشفت ان نصف اللى بتويتر يلعبوا بوبج	Hijazi
طيب انا طلعت من اسياء انتي كم معاك اسياء يا طحلبيه	Other
من زين شنبك	Other
USER يعني انتي مستعدة ؟	Hijazi
ابوناصر ارسله اكسنت هذا مايفرق بين الدوري الانجليزي والاسباني URL	Other
وإن غبت عني عسى ماني لأحد غيرك.. وإن غابوا الناس أنت الناس بعيوني	Other
نام على جنبك اليمين واقراء اية الكرسي	Hijazi
افا هذي اخرتها	Other
تستغرب من الاصرار على ناتشو ظهير وهو اساسا قلب !! وريغليون اداءه وعرضياته ممتازه ليه مايلعب !!!	Other
يعافيك ايه اعشقها هالوققققت	Other
والله انتي المزيونه	Hijazi
اذا تبي اللعب بالعقل والمهارة رونالدينهو	Other
أحتاج إعادة تأهيل للتعايش مع الترم الثاني بصبر طويل ونفسية حلوة،اما الوضع كذا كارثة.	Other
ياأحلى وأجمل من انولد فيه	Other
اي حساب يحط اسئله راح ابلكه وافتك	Other
قووول للملكي .. عطوه الدوري عطوه	Other
USER السلام عليكم انا معي مفوتر ٣ وسددت ثالث فاتوره ولا استحقيت جهاز متى راح استحق الجهاز فضلاً	Hijazi
اححح ، خنقتني العبره URL …	Other
والله ي انت مغبون من النصر وأنك مقهور مستحيل تغرد الا وتجيب طاري النصر بس مادرينا عنك لانك امعه ناقص عقل بوق مدفوع الأجر ضعيف شخصيه تشعر بالنقص فيك وفِي فريقك ولا تستطيع المواجهه لا انت ولا فريقك بس زيد صيييييييياح ياشاطر.	Other
المطر هو اكتر شي قادر يتحكم ف نفسيتي .	Hijazi
ماني مكدر خاطري عليه في الويكند	Other
عندك البن الشرقي بالحمراء او جاردن لاونج مخرج ١٥	Other
تحب اللي يلبس طاقيه انت شكلك؟	Other
مايهمني اهتمامك وقت الرضا اللي يهمني اهتمامك وقت الزعل	Other
ٳبتسامتك وسعادتك على فرحة غيرك وكأنك أنت اللي مبسوط ! هذي بحدّ ذاتها نقاء الله يقرّبنا من الأشخاص اللي سعادتهم من سعادتنا .	Other
كل شي صار اليه الا اليوم الا حاجه	Other
مدري عنها شكلها معصبة من الاختبارات	Hijazi
لو مستغفر فيهم أبرك .	Other
هو ماسرقك! طلب مبلغ علشان يرجعه لك ( حق المشوار ) ومن ابسط حقوقه الرجال يكد اذا بيجيبه تكرماً منه او يطلب حق المشوار ، بالنهايه ماهو خطاه بيوقف شغله ويمسك خط بلاش؟؟ الا اذا طلب مبلغ كبير وقتها يعتبر انه طماع فقط.	Other
بعدين عاده مملوك للبلديه	Other
لا صار حضورك بلا معني يصبح غيابك افضل للكرامه من يودك و بغاك جا وتعنى ومن عافك دور لك عذاريب وملامه	Hijazi
#برنامج_مللي86 ترى عمر كان يطبخ يوم كامل وبالاخير مايطلع معه اكله يعني الشباب الي جوعانين لاتعتمدون على اكلتهم اطلعوا دوروا لكم اكل	Other
مدري بس احسك كأنك تقصدني	Hijazi
USER USER ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه اننننتتتي رهيبه	Other
#حايل_الان واللي جعل شمر يحبون حايل إنك بقلبي تسنك جبال سلمى URL	Other
عطوني رابط حجز التذاكر بليز	Other
انا لو نسيت الود ما انسى إنك خذلتيني .	Hijazi
طبيعي طبيعي، الله يديم روقانك	Other
اعطيك حسابي أرامكس شدخل بيتنا	Other
شعور ان خلص العرس وطلعنا فاصخين الكعب ونمشي حافي.	Other
لا تحطوا فيديوات كذا حرام والله نتعب	Other
علميني به وادرس الوضع	Other
مافيه مجامله ابداً	Other
الطقمم ذا لازم نعتمدههه لنهاية الموسم	Hijazi
من حق الرجال المطالبه زي النساء ومن حقهم الزواج من الخارج ونا مؤيد جدا	Other
USER وانا اقول أكثر الناس لما اقابلهم هق مي هق ولا يفكوني ؛) .. قسم ما أعيدها	Other
USER انتي تنحطين بالمتحف مؤقتاً ماندري بكرا وش يصير	Hijazi
USER USER صباح الخير عالجميع ، اجاااااااازة بس لازم أصحى بدري	Hijazi
بحب اتفرج ع الابواب والشبابيك URL …	Hijazi
عندنا بالسعودية عجوز خمس سنين بعدها ماعاد تنجب	Other
كل حاجة معدتش ليها لازمة نفس ايام زمان ترجع تانى URL …	Other
اليوم المفروض شبكة اخت صحبة اختي وامس ابوها اتوفى الله يصبرها ويجبرها ويربط على قلبها ويصبر اهله، اللهم… — URL	Hijazi
كذا احسن مكافحة الفساد يبغلها رقابه من اول . أنا تضررةونفصل بسبب بلاغ عن فساد ولا نفعنى مكافحة الفساد كل يوم تصرفنى	Other
لا مو مكتوب	Other
"\"أنا وقلبي\" محتاجين أيام حلوه .."	Other
